date,query,query_category,page,title,device,country,language,referrer,user_id,session_id,position,impressions,clicks,ctr,dwell_time_s,bounce,serp_features,is_brand
2025-08-07,best way to redis,informational,https://news.example.com/gwnm,Best Way To Redis – Ultimate Guide,desktop,US,en,google_discover,u_f0b5e73f,s_c2e57db2,6,2,0,0.0,0,True,faq,False
2025-08-07,best way to redis,informational,https://support.example.com/yrlzcdlpwl,Best Way To Redis,mobile,CA,en,google_discover,u_2ac80e25,s_03e3b79a,35,8,1,0.125,135,False,faq,False
2025-08-07,best way to redis,informational,https://news.example.com/aubuqumnxv,Best Way To Redis | Pricing,mobile,CA,en,google_images,u_2bf4b5f2,s_7e937ede,46,3,0,0.0,0,True,faq,False
2025-08-07,best way to redis,informational,https://www.example.com/ojtyeokgkv,Best Way To Redis | Official Site,desktop,US,en,google,u_fb966c4d,s_25bfb43c,34,1,1,1.0,176,False,faq,False
2025-08-07,best way to redis,informational,https://support.example.com/jbivrt/squcmbyb,Best Way To Redis – Reviews,mobile,AU,en,google_discover,u_75259fe1,s_b872a56e,11,2,0,0.0,0,True,faq,False
2025-08-07,best way to redis,informational,https://support.example.com/zzrywkj,Best Way To Redis | Docs,mobile,US,en,google_images,u_9ab06303,s_298f4085,8,2,2,1.0,43,False,faq,False
2025-08-07,best way to redis,informational,https://www.example.com/pcerekd/gizwlcxcc/uhhficggqv,Best Way To Redis,desktop,US,en,google_images,u_96677e2d,s_0e115078,3,9,3,0.3333,80,False,faq,False
2025-08-07,best way to redis,informational,https://www.example.com/odbuapjm/otskzsbzm/zufvdowz,Best Way To Redis | Official Site,desktop,IN,en-US,google_images,u_4809e3e0,s_f0ed33a6,24,2,0,0.0,0,True,faq,False
2025-08-07,best way to redis,informational,https://shop.example.com/qqijxfuc/umfzpnzr/mybcd,Best Way To Redis | Official Site,desktop,GB,en,google_discover,u_61b98cde,s_9bae1452,29,6,3,0.5,86,False,faq,False
2025-08-07,best way to redis,informational,https://docs.example.com/tjhtl,Best Way To Redis – Ultimate Guide,desktop,IN,en-US,google_news,u_04668c99,s_bcf5d035,15,1,0,0.0,0,True,faq,False
2025-08-07,best way to redis,informational,https://docs.example.com/cwujdno,Best Way To Redis – Reviews,desktop,BR,en,google_discover,u_efbf90ad,s_1def7e19,14,1,0,0.0,0,True,faq,False
2025-08-07,best way to redis,informational,https://news.example.com/tanb,Best Way To Redis | Docs,desktop,JP,en,google_news,u_69dfa163,s_79212111,8,4,1,0.25,99,False,faq,False
2025-08-07,buy c++,transactional,https://www.example.com/bwosty/xyfll/dnbkdxmx,Buy C++ – Reviews,desktop,IN,en,google_discover,u_8edbee7f,s_07109abb,34,3,1,0.3333,91,False,sitelinks,False
2025-08-07,buy climate change,transactional,https://docs.example.com/hworonpkd/esbquzi,Buy Climate Change | Pricing,mobile,US,en,google,u_063ac059,s_2a840045,16,4,0,0.0,0,True,faq,False
2025-08-07,buy climate change,transactional,https://www.example.com/boivvmsca/eksw/woninbzwoa,Buy Climate Change,mobile,JP,en,google,u_cc568515,s_448175ec,20,3,0,0.0,0,True,faq,False
2025-08-07,buy coffee,transactional,https://blog.example.com/warmpxmrd/vzbbngalqo/pwsiym,Buy Coffee – Reviews,desktop,JP,en-US,google_discover,u_99cfd821,s_1aa6ba62,32,2,1,0.5,115,False,video,False
2025-08-07,buy coffee,transactional,https://news.example.com/vtbxvzef/ngkufbj/savjqc,Buy Coffee | Official Site,desktop,GB,en,google_images,u_425ab1ba,s_88f23316,21,4,1,0.25,119,False,video,False
2025-08-07,buy coffee,transactional,https://shop.example.com/ieaj/fvujipf/mgzixy,Buy Coffee | Official Site,mobile,US,en,google_news,u_93e34d00,s_5694c5d9,1,3,2,0.6667,67,False,video,False
2025-08-07,buy headphones,transactional,https://news.example.com/hxlpd/syjcnqyw/amfsqunr,Buy Headphones | Pricing,desktop,CA,en,google_discover,u_36244376,s_52fd1275,9,4,2,0.5,66,False,faq,False
2025-08-07,c++ closest,informational,https://news.example.com/hfghag/tddeiq/hjxu,C++ Closest,mobile,US,en,google_news,u_45832185,s_05f02353,38,4,1,0.25,78,False,none,False
2025-08-07,c++ closest,informational,https://www.example.com/iusarnpk/xflrmxpgg,C++ Closest,desktop,US,en,google_discover,u_b4d8d1ed,s_972ed832,17,2,0,0.0,0,True,none,False
2025-08-07,c++ map,informational,https://docs.example.com/pghrdkqruh/rhdavcha,C++ Map | Pricing,desktop,US,en,google_news,u_90cf34e4,s_aa3a692d,26,3,1,0.3333,92,False,image,False
2025-08-07,c++ open now,local,https://blog.example.com/diboee/bjrxwsenbh/afht,C++ Open Now | Docs,mobile,IN,en,google_images,u_18b6ceb6,s_46b20cab,11,3,0,0.0,0,True,localpack,False
2025-08-07,coupon c++,transactional,https://shop.example.com/zcbsuf,Coupon C++,desktop,US,en-US,google_discover,u_e95511c1,s_ccf10e1c,19,3,1,0.3333,98,False,video,False
2025-08-07,coupon credit card,transactional,https://blog.example.com/afck/rshzk/fvoxrzzlj,Coupon Credit Card | Pricing,mobile,US,en-GB,google,u_e7cd6acc,s_f5abfc23,6,5,1,0.2,50,False,localpack,False
2025-08-07,coupon insurance,transactional,https://docs.example.com/axzvbytuxl,Coupon Insurance – Ultimate Guide,desktop,US,en-US,google_images,u_5c0aef0b,s_a83bbb92,3,1,0,0.0,0,True,localpack,False
2025-08-07,coupon insurance,transactional,https://support.example.com/aklggwv,Coupon Insurance,desktop,AU,pt,google_news,u_58f95972,s_95a50324,27,3,0,0.0,0,True,localpack,False
2025-08-07,coupon insurance,transactional,https://www.example.com/uquq/kayozekhhu,Coupon Insurance – Reviews,desktop,CA,en-US,google_news,u_3f832bd7,s_99f87489,9,3,0,0.0,0,True,localpack,False
2025-08-07,coupon insurance,transactional,https://www.example.com/kfvvplzg,Coupon Insurance | Pricing,mobile,US,en,google,u_23f4cf99,s_d9fdddbf,7,1,0,0.0,0,True,localpack,False
2025-08-07,coupon pizza,transactional,https://blog.example.com/zddx,Coupon Pizza | Official Site,mobile,BR,en,google,u_c977fd3c,s_1d8a5926,18,2,1,0.5,72,False,shopping,False
2025-08-07,gmail,informational,https://blog.example.com/bvesgkw,Gmail | Pricing,desktop,US,en,google_discover,u_b6c63d02,s_d588ceef,45,1,0,0.0,0,True,faq,True
2025-08-07,guide to credit card,informational,https://www.example.com/qzlt,Guide To Credit Card | Pricing,mobile,US,en,google_news,u_0c735f3e,s_2d2653dc,24,1,0,0.0,0,True,localpack,False
2025-08-07,guide to headphones,informational,https://www.example.com/dmfyplckd,Guide To Headphones | Pricing,mobile,US,pt,google_images,u_e03f0c97,s_b8155c95,22,6,1,0.1667,119,False,image,False
2025-08-07,guide to headphones,informational,https://support.example.com/wzpibflgbn/etse/lajse,Guide To Headphones – Ultimate Guide,mobile,FR,en-GB,google_discover,u_fce0ee61,s_1d75a612,47,9,2,0.2222,134,False,image,False
2025-08-07,guide to python,informational,https://support.example.com/vvblypyw/hnobtlgfst/gsndgzbn,Guide To Python | Pricing,mobile,US,fr,google_discover,u_7c598484,s_48e0ed34,49,1,0,0.0,0,True,faq,False
2025-08-07,guide to python,informational,https://news.example.com/idzqabvx/vtaugdr,Guide To Python,mobile,IN,en,google_images,u_f4af2cf2,s_60922549,2,1,1,1.0,65,False,faq,False
2025-08-07,guide to router,informational,https://docs.example.com/qzovtnf,Guide To Router | Official Site,desktop,US,en-GB,google_discover,u_18b91034,s_d2b0bae9,10,3,1,0.3333,113,False,image,False
2025-08-07,how to c++,informational,https://blog.example.com/fqaxihf/bqylyju/liof,How To C++ – Ultimate Guide,mobile,DE,en-US,google,u_5a811eba,s_1a4f2331,18,1,0,0.0,0,True,faq,False
2025-08-07,how to router,informational,https://support.example.com/ogueqkj,How To Router – Ultimate Guide,desktop,US,en-US,google_news,u_045d8efd,s_4cd54489,3,1,1,1.0,84,False,none,False
2025-08-07,near me ssd,local,https://news.example.com/vdaysvh,Near Me Ssd – Reviews,desktop,GB,en-GB,google_images,u_447b5283,s_afe93367,39,3,0,0.0,0,True,sitelinks,False
2025-08-07,pizza bank,informational,https://support.example.com/enaqqmnwn/fihdeu/fplsz,Pizza Bank | Official Site,mobile,FR,en-GB,google,u_212184fc,s_4f73df8a,11,5,0,0.0,0,True,faq,False
2025-08-07,pizza near me,local,https://news.example.com/hflkrghjzi/iacy/emiyujd,Pizza Near Me | Official Site,mobile,CA,de,google_news,u_364ebeec,s_b3a636c9,9,8,3,0.375,76,False,image,False
2025-08-07,pizza wikipedia,informational,https://blog.example.com/zbecckim/npugiwqx/frzrylpyis,Pizza Wikipedia | Docs,mobile,US,en,google_images,u_dc0881d7,s_804e7fae,43,1,1,1.0,137,False,faq,False
2025-08-07,price coffee,transactional,https://support.example.com/kfjmkrw/pfebc/njcaedbph,Price Coffee | Official Site,mobile,FR,en,google_news,u_49a22dba,s_f35c2259,23,4,1,0.25,97,False,faq,False
2025-08-07,price redis,transactional,https://support.example.com/bvkt,Price Redis – Reviews,desktop,BR,en,google_discover,u_fa871cb7,s_a6796d8f,7,6,0,0.0,0,True,faq,False
2025-08-07,price redis,transactional,https://shop.example.com/asrdwdqio/yrhmdsdct,Price Redis – Ultimate Guide,mobile,US,en,google_images,u_ffc33242,s_a3d0bd36,23,5,0,0.0,0,True,faq,False
2025-08-07,price redis,transactional,https://www.example.com/lmaowirg/cvqylk/jipvvsm,Price Redis | Pricing,mobile,GB,fr,google_images,u_eff5e571,s_da9cd8e7,6,1,0,0.0,0,True,faq,False
2025-08-07,price router,transactional,https://blog.example.com/edbtyg/knsvf,Price Router,desktop,US,en,google_images,u_ab4ea330,s_fb65165a,12,1,0,0.0,0,True,video,False
2025-08-07,redis amazon,informational,https://shop.example.com/ryubd/cdwmsb/hnfso,Redis Amazon – Ultimate Guide,desktop,US,en-GB,google_discover,u_ac96786e,s_e24bc130,1,2,1,0.5,86,False,localpack,False
2025-08-07,redis amazon,informational,https://news.example.com/bwbkswyqu,Redis Amazon – Ultimate Guide,mobile,DE,en,google_images,u_52bedbdd,s_f708241f,3,6,2,0.3333,76,False,localpack,False
2025-08-07,redis bank,informational,https://news.example.com/ztgvkmxb/virld/vubi,Redis Bank – Ultimate Guide,tablet,CA,en,google_images,u_5ba9a8bb,s_2de17b23,39,1,0,0.0,0,True,none,False
2025-08-07,redis facebook login,navigational,https://shop.example.com/zjpbqnvoij/qdjuwzpyjd/alzvyyah,Redis Facebook Login – Ultimate Guide,desktop,IN,en,google_images,u_4e278713,s_4bdf66ca,7,8,2,0.25,36,True,localpack,True
2025-08-07,redis hours,local,https://news.example.com/imkyrsyqoi,Redis Hours – Ultimate Guide,mobile,AU,en-US,google,u_d4bc29ad,s_afb433c6,8,2,1,0.5,46,True,none,False
2025-08-07,redis youtube,informational,https://shop.example.com/grbvxzdg/lfsicdi/gsoilezub,Redis Youtube – Reviews,mobile,US,en-GB,google,u_91713909,s_795721a6,17,2,0,0.0,0,True,sitelinks,False
2025-08-07,ssd directions,local,https://news.example.com/bwny,Ssd Directions,desktop,FR,en,google_discover,u_a771a461,s_7b6e5714,1,2,1,0.5,44,False,localpack,False
2025-08-07,ssd gmail,informational,https://news.example.com/tyqb/deun,Ssd Gmail – Ultimate Guide,mobile,US,en,google,u_18596b8e,s_3f105ab6,34,5,1,0.2,101,False,faq,True
2025-08-07,ssd youtube,informational,https://docs.example.com/rledib/vnfsw,Ssd Youtube | Official Site,desktop,DE,fr,google_discover,u_cbf2aec8,s_9c564fc8,7,6,2,0.3333,96,False,image,False
2025-08-07,tutorial c++,informational,https://news.example.com/wkgh/upebclb,Tutorial C++ | Pricing,mobile,GB,en,google_images,u_98104bc9,s_e5cc2219,31,2,0,0.0,0,True,shopping,False
2025-08-07,tutorial climate change,informational,https://docs.example.com/xolbaco/fthql,Tutorial Climate Change | Pricing,desktop,IN,en,google_news,u_802a0473,s_b8f16913,34,2,0,0.0,0,True,shopping,False
2025-08-07,tutorial coffee,informational,https://news.example.com/hvdiw/npcfg,Tutorial Coffee – Ultimate Guide,mobile,US,en,google,u_6b8e63a6,s_408e8b19,43,3,1,0.3333,104,False,faq,False
2025-08-07,tutorial fpga,informational,https://news.example.com/eqjlzabn/vprgmvryj/rdpc,Tutorial Fpga | Pricing,mobile,FR,en,google_news,u_8c4a1660,s_16f51b5b,23,1,0,0.0,0,True,shopping,False
2025-08-07,tutorial fpga,informational,https://docs.example.com/avmvitjg/zkvpdkjhmj,Tutorial Fpga,mobile,US,en,google_news,u_6fd4973f,s_4120fea9,32,3,1,0.3333,120,False,shopping,False
2025-08-07,tutorial fpga,informational,https://shop.example.com/bjagidzsyd/zjyrpsrm,Tutorial Fpga – Reviews,mobile,US,en,google_news,u_7bb7611a,s_d5f4393a,29,4,3,0.75,127,False,shopping,False
2025-08-07,tutorial fpga,informational,https://shop.example.com/iuhzznfh/sjcasp,Tutorial Fpga – Reviews,desktop,GB,en,google_discover,u_6fc376c2,s_37b74c97,4,3,0,0.0,0,True,shopping,False
2025-08-07,tutorial fpga,informational,https://docs.example.com/cgngq/qdjyujl,Tutorial Fpga,desktop,IN,en,google_images,u_e50751f5,s_18295ff1,6,4,0,0.0,0,True,shopping,False
2025-08-07,tutorial fpga,informational,https://shop.example.com/bryhk,Tutorial Fpga,mobile,US,en,google_images,u_24ae76e5,s_89579cee,3,3,0,0.0,0,True,shopping,False
2025-08-07,tutorial insurance,informational,https://support.example.com/yfwpbjkj,Tutorial Insurance – Ultimate Guide,mobile,IN,en,google_discover,u_0992634d,s_21cdf41d,2,4,0,0.0,0,True,sitelinks,False
2025-08-07,tutorial pizza,informational,https://news.example.com/dduagxciz/cvnmcb,Tutorial Pizza | Docs,mobile,US,en,google,u_ace9092c,s_4a4769ca,35,6,0,0.0,0,True,sitelinks,False
2025-08-07,tutorial redis,informational,https://docs.example.com/cadofztsiw/bonauua/tjfsrkji,Tutorial Redis – Reviews,desktop,IN,en,google_images,u_b79efcbe,s_8886f45b,26,2,0,0.0,0,True,faq,False
2025-08-07,tutorial redis,informational,https://www.example.com/rjagim/pavtwuuk/givqt,Tutorial Redis | Pricing,desktop,JP,en,google,u_aa99e999,s_bd3e7e66,14,4,0,0.0,0,True,faq,False
2025-08-07,tutorial redis,informational,https://blog.example.com/yivfw,Tutorial Redis,desktop,CA,en-GB,google_images,u_81b37b68,s_b371958c,29,2,0,0.0,0,True,faq,False
2025-08-07,what is c++,informational,https://support.example.com/zvzdrbdac,What Is C++ | Pricing,desktop,DE,en,google_images,u_b68acbd2,s_379270f7,26,3,0,0.0,0,True,news,False
2025-08-07,what is climate change,informational,https://docs.example.com/njiy,What Is Climate Change,desktop,US,fr,google,u_fb0f30ad,s_d227843b,28,1,0,0.0,0,True,news,False
2025-08-07,what is credit card,informational,https://blog.example.com/bocazlw/cnivagdy,What Is Credit Card,tablet,US,en,google_news,u_bd8d90aa,s_c28ddc3f,27,11,0,0.0,0,True,news,False
2025-08-07,what is credit card,informational,https://docs.example.com/ipbzzngfzu/cmtd/touem,What Is Credit Card | Official Site,mobile,US,en-US,google_images,u_2187b591,s_a031ee88,27,2,0,0.0,0,True,news,False
2025-08-07,what is laptop,informational,https://news.example.com/wnczdirel/texczka,What Is Laptop | Pricing,mobile,US,en,google_images,u_806db560,s_d58a4364,13,3,0,0.0,0,True,faq,False
2025-08-07,what is redis,informational,https://shop.example.com/awqotzq,What Is Redis,desktop,US,en,google_discover,u_0a9c09e5,s_44287d62,22,2,0,0.0,0,True,video,False
2025-08-07,wikipedia,informational,https://blog.example.com/qihdii/zwvj,Wikipedia,desktop,GB,en-GB,google_discover,u_81988c7e,s_12287d06,37,2,0,0.0,0,True,image,False
2025-08-07,wikipedia,informational,https://docs.example.com/mxxhrp/xnnrnas/dlgh,Wikipedia | Pricing,desktop,AU,en,google_news,u_2ef884e3,s_bf101e19,24,7,0,0.0,0,True,image,False
2025-08-07,wikipedia,informational,https://blog.example.com/xhkgmzuke/rbholrhr/cxlb,Wikipedia – Ultimate Guide,tablet,GB,en,google_discover,u_1bc86fae,s_c26f216f,6,4,1,0.25,100,False,image,False
2025-08-07,wikipedia,informational,https://docs.example.com/nzhh/cilptib/tnafupnmz,Wikipedia | Pricing,mobile,US,en,google_images,u_75a24ada,s_882da661,13,2,0,0.0,0,True,image,False
2025-08-07,wikipedia,informational,https://docs.example.com/gpfyqyl/dytruwjz,Wikipedia | Official Site,tablet,CA,en,google_discover,u_5ebcfc8d,s_c5cc7ae4,36,6,2,0.3333,190,False,image,False
2025-08-08,amazon,informational,https://www.example.com/isqmphae/mlyv/flwpuo,Amazon | Docs,mobile,US,en,google_discover,u_0eef08af,s_92689b7c,32,3,0,0.0,0,True,image,False
2025-08-08,amazon,informational,https://docs.example.com/farwgnpcn/hvqcyjafa,Amazon – Ultimate Guide,mobile,US,en,google_news,u_be563efb,s_c044d0f9,2,7,4,0.5714,63,False,image,False
2025-08-08,bank,informational,https://shop.example.com/hyzgfo/sjwshjy/chxbfdyarz,Bank – Ultimate Guide,desktop,US,en,google_news,u_4973793b,s_1dee85aa,9,1,0,0.0,0,True,shopping,False
2025-08-08,bank,informational,https://docs.example.com/xzvbypkav,Bank – Reviews,desktop,IN,en-GB,google_discover,u_8db7e4c9,s_706fb990,35,6,0,0.0,0,True,shopping,False
2025-08-08,benefits of laptop,informational,https://docs.example.com/adtpyu,Benefits Of Laptop | Official Site,mobile,FR,en,google_images,u_0a4cb348,s_e850fa2a,15,1,0,0.0,0,True,image,False
2025-08-08,benefits of laptop,informational,https://news.example.com/cnpp,Benefits Of Laptop | Pricing,mobile,GB,en,google,u_31ff19fb,s_b5003368,29,1,0,0.0,0,True,image,False
2025-08-08,benefits of laptop,informational,https://www.example.com/bneukxvzpo,Benefits Of Laptop | Docs,mobile,JP,en,google_discover,u_b54994e3,s_533fd7a1,1,5,2,0.4,73,False,image,False
2025-08-08,best coffee,informational,https://docs.example.com/mkphhma/upgunwm/bambodm,Best Coffee | Docs,desktop,BR,en,google,u_32d60177,s_ee7b706f,10,5,1,0.2,66,False,faq,False
2025-08-08,best insurance,informational,https://support.example.com/rafmvh,Best Insurance – Ultimate Guide,desktop,AU,en-US,google_images,u_e82ebac6,s_6eee0b92,32,15,2,0.1333,134,False,image,False
2025-08-08,best pizza,informational,https://support.example.com/altj/ytaqjb/vcvun,Best Pizza – Ultimate Guide,desktop,GB,en,google,u_ca10974a,s_3d0d5be4,14,1,0,0.0,0,True,faq,False
2025-08-08,best python,informational,https://docs.example.com/rzgi/osthgpltoq/phsnmrieo,Best Python | Official Site,desktop,US,en,google_discover,u_89162168,s_803a92e7,2,2,1,0.5,79,False,image,False
2025-08-08,best way to c++,informational,https://blog.example.com/huhgyztb/xhdq/xmxlwt,Best Way To C++,mobile,US,en-US,google,u_6779b512,s_99f215bc,11,1,1,1.0,105,False,faq,False
2025-08-08,best way to c++,informational,https://blog.example.com/ldsocr/sczckgvv/ijjehtij,Best Way To C++ | Pricing,desktop,JP,en-US,google,u_2914c310,s_e7613f9b,20,4,0,0.0,0,True,faq,False
2025-08-08,best way to climate change,informational,https://support.example.com/ueywmkqzod/bjoywkp/mbwtvrjej,Best Way To Climate Change | Official Site,desktop,US,en,google_images,u_4602588c,s_4ea1a61f,24,2,0,0.0,0,True,none,False
2025-08-08,best way to climate change,informational,https://www.example.com/vftw/esteqtuzcb/ytcwawugt,Best Way To Climate Change | Docs,mobile,AU,en,google_discover,u_97b8923b,s_21670829,34,4,1,0.25,159,False,none,False
2025-08-08,best way to climate change,informational,https://docs.example.com/wqdl,Best Way To Climate Change | Official Site,mobile,US,en-US,google_news,u_8dc55f20,s_5d0bc6df,20,4,0,0.0,0,True,none,False
2025-08-08,best way to climate change,informational,https://blog.example.com/bzpc/rhmgbgtqt/erdnwttk,Best Way To Climate Change | Official Site,desktop,US,en,google_news,u_8f03aafc,s_d475dffa,16,4,0,0.0,0,True,none,False
2025-08-08,best way to climate change,informational,https://shop.example.com/uwqx/pkedp/cxgyshyqy,Best Way To Climate Change | Pricing,desktop,US,en,google_news,u_a29229d4,s_5d32d836,21,3,1,0.3333,130,False,none,False
2025-08-08,best way to climate change,informational,https://news.example.com/izqrrm/hhhegdjkh,Best Way To Climate Change | Official Site,mobile,US,en,google_images,u_9be4f1fb,s_ff8f4940,31,2,0,0.0,0,True,none,False
